word,freq,plural,pastTense,isName
pombe,7.793736E-08,0,0,0
pappi,7.793124E-08,0,0,0
merch,7.790396E-08,0,0,0
gyres,7.786618E-08,0,0,0
fatso,7.783186E-08,0,0,0
balms,7.777296E-08,0,0,0
probs,7.767152E-08,0,0,0
phare,7.75524E-08,0,0,0
codas,7.747906E-08,0,0,0
tonus,7.74076E-08,0,0,0
peeve,7.738294E-08,0,0,0
marls,7.725384E-08,0,0,0
hudud,7.723888E-08,0,0,0
podgy,7.719936E-08,0,0,0
speel,7.718386E-08,0,0,0
araba,7.716378E-08,0,0,0
duals,7.716018E-08,0,0,0
vizir,7.710922E-08,0,0,0
plaas,7.703888E-08,0,0,0
stull,7.700844E-08,0,0,0
byres,7.688404E-08,0,0,0
lefts,7.68354E-08,0,0,0
romps,7.663628E-08,0,0,0
latus,7.658326E-08,0,0,0
kants,7.657244E-08,0,0,0
blebs,7.64226E-08,0,0,0
bests,7.64184E-08,0,0,0
sensi,7.633292E-08,0,0,0
sured,7.621002E-08,0,0,0
zooey,7.614746E-08,0,0,0
twerp,7.605532E-08,0,0,0
hevea,7.599646E-08,0,0,0
grise,7.598294E-08,0,0,0
pipit,7.596228E-08,0,0,0
bunds,7.592994E-08,0,0,0
frist,7.59269E-08,0,0,0
talas,7.591646E-08,0,0,0
momus,7.591098E-08,0,0,0
soave,7.590568E-08,0,0,0
denes,7.585724E-08,0,0,0
pudge,7.569684E-08,0,0,0
tings,7.567804E-08,0,0,0
colls,7.559812E-08,0,0,0
dowse,7.554688E-08,0,0,0
annal,7.5511E-08,0,0,0
yogin,7.55015E-08,0,0,0
jural,7.549326E-08,0,0,0
midis,7.5373454E-08,0,0,0
dukas,7.52108E-08,0,0,0
kapok,7.520214E-08,0,0,0
braes,7.519912E-08,0,0,0
maist,7.510614E-08,0,0,0
sabir,7.50708E-08,0,0,0
lagan,7.498146E-08,0,0,0
hollo,7.497368E-08,0,0,0
phish,7.48577E-08,0,0,0
flava,7.484286E-08,0,0,0
goyim,7.473508E-08,0,0,0
basij,7.46982E-08,0,0,0
cronk,7.468994E-08,0,0,0
soddy,7.461428E-08,0,0,0
prosy,7.460866E-08,0,0,0
alans,7.455594E-08,0,0,0
fract,7.455414E-08,0,0,0
sudsy,7.453282E-08,0,0,0
assai,7.43754E-08,0,0,0
culms,7.427008E-08,0,0,0
tanti,7.42151E-08,0,0,0
fleer,7.41604E-08,0,0,0
yodel,7.4139E-08,0,0,0
pelas,7.413232E-08,0,0,0
jammy,7.40644E-08,0,0,0
bason,7.40197E-08,0,0,0
muzzy,7.399948E-08,0,0,0
mizen,7.38629E-08,0,0,0
qibla,7.385018E-08,0,0,0
tuffs,7.37427E-08,0,0,0
reede,7.369434E-08,0,0,0
unfed,7.367206E-08,0,0,0
amirs,7.367058E-08,0,0,0
kiddy,7.366522E-08,0,0,0
duper,7.366132E-08,0,0,0
lippy,7.365352E-08,0,0,0
nahal,7.36509E-08,0,0,0
dulse,7.36384E-08,0,0,0
pipet,7.353508E-08,0,0,0
faros,7.3513178E-08,0,0,0
duroc,7.349568E-08,0,0,0
oohed,7.348398E-08,0,0,0
hexyl,7.34774E-08,0,0,0
flite,7.343148E-08,0,0,0
typic,7.340762E-08,0,0,0
peaky,7.338202E-08,0,0,0
resid,7.33745E-08,0,0,0
boult,7.336796E-08,0,0,0
marka,7.333396E-08,0,0,0
curst,7.329542E-08,0,0,0
polos,7.31991E-08,0,0,0
imino,7.319906E-08,0,0,0
vlogs,7.316686E-08,0,0,0
gurdy,7.315016E-08,0,0,0
culty,7.314842E-08,0,0,0
frack,7.310666E-08,0,0,0
covin,7.298346E-08,0,0,0
shill,7.292144E-08,0,0,0
deify,7.29159E-08,0,0,0
kente,7.284696E-08,0,0,0
miler,7.275598E-08,0,0,0
minar,7.274628E-08,0,0,0
gerne,7.263514E-08,0,0,0
kynde,7.257514E-08,0,0,0
envoi,7.256246E-08,0,0,0
barby,7.252932E-08,0,0,0
dippy,7.246004E-08,0,0,0
fogle,7.241808E-08,0,0,0
wolds,7.206468E-08,0,0,0
cozen,7.19899E-08,0,0,0
jomon,7.196646E-08,0,0,0
danio,7.191174E-08,0,0,0
facer,7.179134E-08,0,0,0
emacs,7.1704E-08,0,0,0
frier,7.162286E-08,0,0,0
yogas,7.159736E-08,0,0,0
elate,7.154938E-08,0,0,0
burps,7.152802E-08,0,0,0
cowls,7.150606E-08,0,0,0
heros,7.149728E-08,0,0,0
carse,7.12986E-08,0,0,0
arish,7.117304E-08,0,0,0
buffa,7.115524E-08,0,0,0
nashi,7.112222E-08,0,0,0
debes,7.107974E-08,0,0,0
crome,7.107498E-08,0,0,0
toile,7.100022E-08,0,0,0
dered,7.09975E-08,0,0,0
eikon,7.096132E-08,0,0,0
regna,7.095972E-08,0,0,0
drays,7.091024E-08,0,0,0
stope,7.089476E-08,0,0,0
fayed,7.086594E-08,0,0,0
targa,7.079316E-08,0,0,0
rheme,7.079214E-08,0,0,0
kopje,7.07464E-08,0,0,0
prats,7.07087E-08,0,0,0
besom,7.06395E-08,0,0,0
ranis,7.063616E-08,0,0,0
hider,7.062936E-08,0,0,0
recti,7.06092E-08,0,0,0
trull,7.059168E-08,0,0,0
ragas,7.058796E-08,0,0,0
zacks,7.05176E-08,0,0,0
nonny,7.047222E-08,0,0,0
arrah,7.044996E-08,0,0,0
sansa,7.039368E-08,0,0,0
reges,7.02945E-08,0,0,0
bombe,7.02528E-08,0,0,0
frise,7.02516E-08,0,0,0
paise,7.020942E-08,0,0,0
snafu,7.010826E-08,0,0,0
lungi,7.007144E-08,0,0,0
aight,7.006802E-08,0,0,0
rumps,6.999578E-08,0,0,0
forel,6.985506E-08,0,0,0
golpe,6.981688E-08,0,0,0
fiche,6.97949E-08,0,0,0
nappe,6.974094E-08,0,0,0
waddy,6.972284E-08,0,0,0
macer,6.956312E-08,0,0,0
gluey,6.95521E-08,0,0,0
numbs,6.951156E-08,0,0,0
routs,6.949362E-08,0,0,0
medii,6.945012E-08,0,0,0
fifes,6.940564E-08,0,0,0
ariki,6.940162E-08,0,0,0
chuff,6.93797E-08,0,0,0
marle,6.935492E-08,0,0,0
poort,6.924266E-08,0,0,0
chyle,6.920518E-08,0,0,0
damns,6.915532E-08,0,0,0
duroy,6.914582E-08,0,0,0
liras,6.884864E-08,0,0,0
cirri,6.882834E-08,0,0,0
krona,6.870558E-08,0,0,0
yeses,6.865028E-08,0,0,0
gaddi,6.864626E-08,0,0,0
litho,6.86453E-08,0,0,0
renne,6.86272E-08,0,0,0
paver,6.861002E-08,0,0,0
bolas,6.85815E-08,0,0,0
huzza,6.857204E-08,0,0,0
cadie,6.848448E-08,0,0,0
dobby,6.839312E-08,0,0,0
pomps,6.83802E-08,0,0,0
dozes,6.835962E-08,0,0,0
thuja,6.828868E-08,0,0,0
kloof,6.828328E-08,0,0,0
hammy,6.828116E-08,0,0,0
bilby,6.806642E-08,0,0,0
veiny,6.802108E-08,0,0,0
cesta,6.799078E-08,0,0,0
palmy,6.79217E-08,0,0,0
ninon,6.79197E-08,0,0,0
lamer,6.791746E-08,0,0,0
daubs,6.786152E-08,0,0,0
menes,6.781942E-08,0,0,0
oldie,6.778512E-08,0,0,0
meows,6.768626E-08,0,0,0
cauld,6.758506E-08,0,0,0
milor,6.758336E-08,0,0,0
tangi,6.755286E-08,0,0,0
drabs,6.754792E-08,0,0,0
humpy,6.746374E-08,0,0,0
choon,6.745812E-08,0,0,0
kalpa,6.734128E-08,0,0,0
spang,6.728774E-08,0,0,0
roust,6.72752E-08,0,0,0
beaut,6.72573E-08,0,0,0
ottar,6.725306E-08,0,0,0
ogive,6.724802E-08,0,0,0
tipis,6.708746E-08,0,0,0
panne,6.707438E-08,0,0,0
gotch,6.704148E-08,0,0,0
reist,6.700602E-08,0,0,0
amido,6.69862E-08,0,0,0
cardi,6.695628E-08,0,0,0
botts,6.680628E-08,0,0,0
senti,6.678698E-08,0,0,0
cooky,6.667034E-08,0,0,0
stept,6.65563E-08,0,0,0
bibbs,6.6524274E-08,0,0,0
delly,6.641262E-08,0,0,0
boors,6.639216E-08,0,0,0
emote,6.637148E-08,0,0,0
tache,6.634926E-08,0,0,0
paten,6.634874E-08,0,0,0
halse,6.626684E-08,0,0,0
milpa,6.625314E-08,0,0,0
unica,6.623204E-08,0,0,0
houts,6.610534E-08,0,0,0
loams,6.609012E-08,0,0,0
cheep,6.599192E-08,0,0,0
comix,6.593686E-08,0,0,0
wests,6.588014E-08,0,0,0
burry,6.585412E-08,0,0,0
clast,6.556176E-08,0,0,0
misch,6.551682E-08,0,0,0
beaky,6.546578E-08,0,0,0
axion,6.545622E-08,0,0,0
avast,6.540144E-08,0,0,0
flamm,6.537932E-08,0,0,0
whaur,6.534102E-08,0,0,0
bubbe,6.525836E-08,0,0,0
pooka,6.524414E-08,0,0,0
naevi,6.52238E-08,0,0,0
inapt,6.52226E-08,0,0,0
regie,6.51955E-08,0,0,0
linum,6.51904E-08,0,0,0
dunny,6.51826E-08,0,0,0
khoja,6.516086E-08,0,0,0
raker,6.508968E-08,0,0,0
carby,6.508354E-08,0,0,0
dolci,6.507548E-08,0,0,0
izzat,6.487674E-08,0,0,0
murti,6.484018E-08,0,0,0
sente,6.481846E-08,0,0,0
cholo,6.479616E-08,0,0,0
moras,6.479048E-08,0,0,0
twink,6.469372E-08,0,0,0
chubs,6.466892E-08,0,0,0
vakil,6.46627E-08,0,0,0
venae,6.463454E-08,0,0,0
farer,6.46183E-08,0,0,0
sucky,6.461382E-08,0,0,0
ictus,6.449062E-08,0,0,0
briss,6.448672E-08,0,0,0
tappa,6.448638E-08,0,0,0
toker,6.442706E-08,0,0,0
kempt,6.439426E-08,0,0,0
lepra,6.419596E-08,0,0,0
jinns,6.416708E-08,0,0,0
rubes,6.415462E-08,0,0,0
salop,6.41537E-08,0,0,0
janny,6.412444E-08,0,0,0
gussy,6.410578E-08,0,0,0
hawse,6.400146E-08,0,0,0
palps,6.395634E-08,0,0,0
jibed,6.395052E-08,0,0,0
doner,6.37086E-08,0,0,0
gobbo,6.370532E-08,0,0,0
limey,6.369864E-08,0,0,0
tufty,6.365102E-08,0,0,0
solde,6.360512E-08,0,0,0
hards,6.344948E-08,0,0,0
celli,6.344476E-08,0,0,0
godet,6.328896E-08,0,0,0
tyran,6.322628E-08,0,0,0
trews,6.321094E-08,0,0,0
tokay,6.3188E-08,0,0,0
echos,6.313726E-08,0,0,0
weeny,6.312018E-08,0,0,0
cadge,6.308926E-08,0,0,0
lunes,6.300002E-08,0,0,0
jobes,6.2988E-08,0,0,0
kurus,6.296226E-08,0,0,0
herms,6.28898E-08,0,0,0
kelty,6.276918E-08,0,0,0
bunko,6.274134E-08,0,0,0
fugal,6.273638E-08,0,0,0
lynes,6.271784E-08,0,0,0
sture,6.260052E-08,0,0,0
clomp,6.25694E-08,0,0,0
faugh,6.25433E-08,0,0,0
fitna,6.253788E-08,0,0,0
redid,6.252438E-08,0,0,0
pated,6.25029E-08,0,0,0
jutes,6.246296E-08,0,0,0
pally,6.234478E-08,0,0,0
rands,6.232358E-08,0,0,0
carps,6.226922E-08,0,0,0
paire,6.218942E-08,0,0,0
melty,6.217016E-08,0,0,0
patte,6.203536E-08,0,0,0
addle,6.202048E-08,0,0,0
adzes,6.191178E-08,0,0,0
snoek,6.176584E-08,0,0,0
dinos,6.176274E-08,0,0,0
ordos,6.17266E-08,0,0,0
eejit,6.170984E-08,0,0,0
corno,6.168846E-08,0,0,0
lysol,6.163874E-08,0,0,0
mesto,6.16373E-08,0,0,0
wolfs,6.163408E-08,0,0,0
hoved,6.145204E-08,0,0,0
jowly,6.145132E-08,0,0,0
avion,6.144166E-08,0,0,0
syren,6.141504E-08,0,0,0
coeds,6.136394E-08,0,0,0
buteo,6.135902E-08,0,0,0
bents,6.134384E-08,0,0,0
wheen,6.11638E-08,0,0,0
foots,6.113238E-08,0,0,0
ogham,6.111918E-08,0,0,0
shako,6.10853E-08,0,0,0
whelk,6.103636E-08,0,0,0
gamed,6.094646E-08,0,0,0
azido,6.093532E-08,0,0,0
ditzy,6.093494E-08,0,0,0
lavra,6.089012E-08,0,0,0
yulan,6.082834E-08,0,0,0
bolls,6.082412E-08,0,0,0
cajon,6.080656E-08,0,0,0
sofar,6.080446E-08,0,0,0
gular,6.073344E-08,0,0,0
armer,6.06277E-08,0,0,0
secco,6.061676E-08,0,0,0
culls,6.059534E-08,0,0,0
pinny,6.057772E-08,0,0,0
donga,6.054476E-08,0,0,0
crits,6.044282E-08,0,0,0
prang,6.034716E-08,0,0,0
tilth,6.026138E-08,0,0,0
skald,6.021318E-08,0,0,0
smout,6.017124E-08,0,0,0
orval,6.015792E-08,0,0,0
panto,6.012928E-08,0,0,0
eales,6.006436E-08,0,0,0
pinon,6.001602E-08,0,0,0
glume,5.99678E-08,0,0,0
certs,5.993998E-08,0,0,0
braze,5.99057E-08,0,0,0
quern,5.98509E-08,0,0,0
veles,5.974064E-08,0,0,0
joyed,5.97112E-08,0,0,0
punky,5.965678E-08,0,0,0
shahs,5.959508E-08,0,0,0
beaus,5.958006E-08,0,0,0
offed,5.95694E-08,0,0,0
hoody,5.955012E-08,0,0,0
rhyne,5.947096E-08,0,0,0
remap,5.944032E-08,0,0,0
malis,5.942638E-08,0,0,0
ethne,5.941604E-08,0,0,0
apres,5.936624E-08,0,0,0
sents,5.93372E-08,0,0,0
xrays,5.930722E-08,0,0,0
wised,5.928656E-08,0,0,0
gally,5.925134E-08,0,0,0
tutus,5.924714E-08,0,0,0
moire,5.917384E-08,0,0,0
witan,5.910204E-08,0,0,0
foxed,5.90984E-08,0,0,0
loper,5.909212E-08,0,0,0
recut,5.903414E-08,0,0,0
hexes,5.894172E-08,0,0,0
dicot,5.892216E-08,0,0,0
ranee,5.890618E-08,0,0,0
dhole,5.886452E-08,0,0,0
emmys,5.883138E-08,0,0,0
nabis,5.880274E-08,0,0,0
marri,5.865992E-08,0,0,0
spean,5.8548E-08,0,0,0
amens,5.851536E-08,0,0,0
siris,5.847124E-08,0,0,0
chugs,5.843046E-08,0,0,0
virtu,5.833684E-08,0,0,0
coxae,5.8261E-08,0,0,0
compt,5.825702E-08,0,0,0
clefs,5.825514E-08,0,0,0
troad,5.825116E-08,0,0,0
hemin,5.824444E-08,0,0,0
achar,5.819034E-08,0,0,0
ferny,5.80557E-08,0,0,0
brise,5.802204E-08,0,0,0
dures,5.802188E-08,0,0,0
whish,5.797744E-08,0,0,0
plica,5.797582E-08,0,0,0
whilk,5.795552E-08,0,0,0
canid,5.794028E-08,0,0,0
edger,5.792552E-08,0,0,0
rotis,5.791984E-08,0,0,0
tyers,5.791052E-08,0,0,0
scads,5.783772E-08,0,0,0
shyer,5.775354E-08,0,0,0
paisa,5.775338E-08,0,0,0
colly,5.771456E-08,0,0,0
abets,5.771454E-08,0,0,0
petto,5.769442E-08,0,0,0
unsee,5.768904E-08,0,0,0
halon,5.76292E-08,0,0,0
trone,5.761032E-08,0,0,0
fayne,5.760498E-08,0,0,0
basks,5.757058E-08,0,0,0
limen,5.748234E-08,0,0,0
segar,5.744554E-08,0,0,0
oleum,5.741464E-08,0,0,0
siler,5.732666E-08,0,0,0
wrang,5.724734E-08,0,0,0
lazed,5.713768E-08,0,0,0
bipod,5.711912E-08,0,0,0
vitex,5.709472E-08,0,0,0
kedge,5.705526E-08,0,0,0
logia,5.705352E-08,0,0,0
blech,5.70477E-08,0,0,0
brame,5.703878E-08,0,0,0
craic,5.70321E-08,0,0,0
tatou,5.6924738E-08,0,0,0
toffs,5.686242E-08,0,0,0
malva,5.678266E-08,0,0,0
beton,5.676696E-08,0,0,0
ramee,5.675744E-08,0,0,0
buist,5.675326E-08,0,0,0
pilch,5.674926E-08,0,0,0
hayle,5.674894E-08,0,0,0
gofer,5.67456E-08,0,0,0
matai,5.665518E-08,0,0,0
repin,5.657994E-08,0,0,0
zloty,5.653408E-08,0,0,0
wader,5.650908E-08,0,0,0
tenny,5.649502E-08,0,0,0
thews,5.64864E-08,0,0,0
butty,5.646312E-08,0,0,0
tapis,5.640024E-08,0,0,0
sedes,5.639028E-08,0,0,0
cives,5.636888E-08,0,0,0
chave,5.63416E-08,0,0,0
gaita,5.632802E-08,0,0,0
addio,5.63244E-08,0,0,0
fuero,5.626672E-08,0,0,0
welly,5.623522E-08,0,0,0
lings,5.61169E-08,0,0,0
bedad,5.608278E-08,0,0,0
revie,5.607516E-08,0,0,0
skint,5.606044E-08,0,0,0
starn,5.602906E-08,0,0,0
becke,5.599412E-08,0,0,0
shope,5.597962E-08,0,0,0
apses,5.593518E-08,0,0,0
mitis,5.593224E-08,0,0,0
carny,5.590018E-08,0,0,0
rasse,5.588354E-08,0,0,0
leggo,5.587792E-08,0,0,0
beano,5.587022E-08,0,0,0
panga,5.584988E-08,0,0,0
danks,5.580774E-08,0,0,0
auris,5.57941E-08,0,0,0
kuris,5.57758E-08,0,0,0
steil,5.56477E-08,0,0,0
burbs,5.558704E-08,0,0,0
tasse,5.55825E-08,0,0,0
preop,5.558174E-08,0,0,0
scats,5.550094E-08,0,0,0
ikons,5.54805E-08,0,0,0
barer,5.534874E-08,0,0,0
apert,5.534224E-08,0,0,0
wilco,5.532338E-08,0,0,0
poops,5.524326E-08,0,0,0
murex,5.524098E-08,0,0,0
vitas,5.52187E-08,0,0,0
trode,5.521152E-08,0,0,0
fichu,5.517378E-08,0,0,0
balti,5.516248E-08,0,0,0
rente,5.5157E-08,0,0,0
plods,5.514872E-08,0,0,0
iller,5.513668E-08,0,0,0
orate,5.513046E-08,0,0,0
baccy,5.509926E-08,0,0,0
pitas,5.505912E-08,0,0,0
fusee,5.50362E-08,0,0,0
ropey,5.502624E-08,0,0,0
resus,5.49983E-08,0,0,0
zygon,5.496122E-08,0,0,0
bides,5.495552E-08,0,0,0
quiff,5.491922E-08,0,0,0
oaten,5.490832E-08,0,0,0
nates,5.489444E-08,0,0,0
chapt,5.488188E-08,0,0,0
parch,5.487418E-08,0,0,0
hokum,5.485556E-08,0,0,0
ngoma,5.481242E-08,0,0,0
souks,5.47194E-08,0,0,0
dight,5.470536E-08,0,0,0
saiga,5.470272E-08,0,0,0
shott,5.466468E-08,0,0,0
felly,5.461262E-08,0,0,0
mbira,5.46126E-08,0,0,0
alums,5.460924E-08,0,0,0
drupe,5.455036E-08,0,0,0
roule,5.4515E-08,0,0,0
frump,5.451268E-08,0,0,0
haint,5.449536E-08,0,0,0
peece,5.447386E-08,0,0,0
xeric,5.443622E-08,0,0,0
aggro,5.426242E-08,0,0,0
souse,5.423872E-08,0,0,0
aulos,5.41716E-08,0,0,0
cosey,5.411244E-08,0,0,0
dunks,5.40389E-08,0,0,0
cardy,5.400182E-08,0,0,0
geode,5.39803E-08,0,0,0
zaida,5.390832E-08,0,0,0
slobs,5.384028E-08,0,0,0
sough,5.383534E-08,0,0,0
thali,5.373648E-08,0,0,0
kalif,5.3729546E-08,0,0,0
karri,5.359502E-08,0,0,0
monos,5.355904E-08,0,0,0
doges,5.352428E-08,0,0,0
eclat,5.35042E-08,0,0,0
cesse,5.34862E-08,0,0,0
sants,5.34251E-08,0,0,0
sluit,5.34144E-08,0,0,0
hings,5.34103E-08,0,0,0
waqfs,5.338952E-08,0,0,0
serin,5.338946E-08,0,0,0
donas,5.337334E-08,0,0,0
zante,5.332008E-08,0,0,0
blear,5.331948E-08,0,0,0
gimpy,5.329894E-08,0,0,0
kvass,5.32895E-08,0,0,0
drees,5.324636E-08,0,0,0
aviso,5.324202E-08,0,0,0
myoma,5.322592E-08,0,0,0
loups,5.321504E-08,0,0,0
bocce,5.319482E-08,0,0,0
mosso,5.312906E-08,0,0,0
warby,5.311512E-08,0,0,0
fuddy,5.300922E-08,0,0,0
appal,5.296396E-08,0,0,0
devis,5.293708E-08,0,0,0
tabes,5.293056E-08,0,0,0
gamey,5.290936E-08,0,0,0
natch,5.290204E-08,0,0,0
brans,5.285688E-08,0,0,0
tabun,5.280484E-08,0,0,0
pukka,5.280264E-08,0,0,0
fores,5.279116E-08,0,0,0
dores,5.272086E-08,0,0,0
tices,5.267246E-08,0,0,0
pates,5.266192E-08,0,0,0
sones,5.265602E-08,0,0,0
gundy,5.258712E-08,0,0,0
swire,5.254936E-08,0,0,0
bucko,5.251988E-08,0,0,0
prier,5.251638E-08,0,0,0
hakam,5.247942E-08,0,0,0
pyxis,5.247626E-08,0,0,0
ghyll,5.244802E-08,0,0,0
laxer,5.24459E-08,0,0,0
melik,5.239866E-08,0,0,0
gompa,5.232978E-08,0,0,0
rotas,5.230568E-08,0,0,0
darzi,5.225776E-08,0,0,0
gammy,5.2233E-08,0,0,0
korma,5.220892E-08,0,0,0
limba,5.219428E-08,0,0,0
helos,5.217408E-08,0,0,0
holos,5.217248E-08,0,0,0
houri,5.216602E-08,0,0,0
comal,5.216342E-08,0,0,0
shiso,5.214852E-08,0,0,0
balun,5.214534E-08,0,0,0
hived,5.207308E-08,0,0,0
borna,5.205694E-08,0,0,0
weeke,5.203082E-08,0,0,0
wuxia,5.202906E-08,0,0,0
reais,5.191698E-08,0,0,0
kazoo,5.187558E-08,0,0,0
kerbs,5.187182E-08,0,0,0
spork,5.187088E-08,0,0,0
thole,5.186734E-08,0,0,0
epode,5.179636E-08,0,0,0
pened,5.178682E-08,0,0,0
mulls,5.170278E-08,0,0,0
fiere,5.16909E-08,0,0,0
limed,5.165956E-08,0,0,0
rusks,5.158306E-08,0,0,0
arris,5.157304E-08,0,0,0
roker,5.15626E-08,0,0,0
appui,5.147236E-08,0,0,0
withy,5.146134E-08,0,0,0
vulgo,5.145982E-08,0,0,0
shoon,5.142468E-08,0,0,0
molal,5.142052E-08,0,0,0
ament,5.141362E-08,0,0,0
fundi,5.14016E-08,0,0,0
gades,5.129718E-08,0,0,0
gamay,5.129692E-08,0,0,0
cruet,5.124744E-08,0,0,0
murid,5.109456E-08,0,0,0
pavin,5.10762E-08,0,0,0
bhang,5.102656E-08,0,0,0
viler,5.101386E-08,0,0,0
gabba,5.100212E-08,0,0,0
musha,5.085408E-08,0,0,0
tenue,5.08446E-08,0,0,0
blore,5.080562E-08,0,0,0
koans,5.079522E-08,0,0,0
kales,5.078244E-08,0,0,0
gobbi,5.076568E-08,0,0,0
luces,5.075992E-08,0,0,0
sapor,5.074266E-08,0,0,0
pyran,5.07389E-08,0,0,0
hypha,5.073014E-08,0,0,0
winge,5.072292E-08,0,0,0
shier,5.071118E-08,0,0,0
taluk,5.068896E-08,0,0,0
kaika,5.06072E-08,0,0,0
virga,5.057256E-08,0,0,0
syncs,5.054852E-08,0,0,0
bowne,5.053984E-08,0,0,0
balky,5.053924E-08,0,0,0
turfs,5.048686E-08,0,0,0
cycad,5.047394E-08,0,0,0
hongi,5.04677E-08,0,0,0
oping,5.044878E-08,0,0,0
gluts,5.040542E-08,0,0,0
tomos,5.035446E-08,0,0,0
uncus,5.03468E-08,0,0,0
bardy,5.03106E-08,0,0,0
pures,5.02928E-08,0,0,0
decan,5.02824E-08,0,0,0
girds,5.027794E-08,0,0,0
maile,5.012328E-08,0,0,0
laddy,5.002318E-08,0,0,0
thees,4.998516E-08,0,0,0
webby,4.99662E-08,0,0,0
rugae,4.993348E-08,0,0,0
middy,4.985424E-08,0,0,0
winos,4.985348E-08,0,0,0
roble,4.98455E-08,0,0,0
moers,4.982688E-08,0,0,0
babas,4.978232E-08,0,0,0
acing,4.97416E-08,0,0,0
felty,4.972678E-08,0,0,0
patin,4.972652E-08,0,0,0
demic,4.971688E-08,0,0,0
lolls,4.971384E-08,0,0,0
holts,4.969834E-08,0,0,0
dolts,4.9659E-08,0,0,0
galop,4.963796E-08,0,0,0
knout,4.95804E-08,0,0,0
lahar,4.957808E-08,0,0,0
helot,4.956664E-08,0,0,0
fogey,4.956354E-08,0,0,0
estro,4.956066E-08,0,0,0
nuked,4.95597E-08,0,0,0
riata,4.95381E-08,0,0,0
agues,4.950214E-08,0,0,0
tapus,4.9486518E-08,0,0,0
aspie,4.946208E-08,0,0,0
sawer,4.942652E-08,0,0,0
shoos,4.94122E-08,0,0,0
dobro,4.940128E-08,0,0,0
gooby,4.931732E-08,0,0,0
droog,4.929474E-08,0,0,0
hosen,4.92769E-08,0,0,0
hilus,4.92577E-08,0,0,0
dopes,4.925186E-08,0,0,0
botte,4.921272E-08,0,0,0
fudgy,4.92014E-08,0,0,0
metic,4.91782E-08,0,0,0
skrik,4.912164E-08,0,0,0
stong,4.907492E-08,0,0,0
afrit,4.90581E-08,0,0,0
spred,4.90451E-08,0,0,0
sloot,4.890166E-08,0,0,0
zebub,4.882358E-08,0,0,0
gramp,4.876634E-08,0,0,0
glede,4.8759884E-08,0,0,0
tweel,4.875264E-08,0,0,0
gombo,4.873602E-08,0,0,0
faqir,4.871306E-08,0,0,0
pervy,4.870926E-08,0,0,0
kayle,4.866604E-08,0,0,0
zupan,4.865664E-08,0,0,0
mulga,4.858918E-08,0,0,0
slipt,4.856062E-08,0,0,0
deshi,4.854094E-08,0,0,0
naris,4.849534E-08,0,0,0
karns,4.8491E-08,0,0,0
orbed,4.84266E-08,0,0,0
coude,4.839636E-08,0,0,0
frays,4.838834E-08,0,0,0
ascus,4.83845E-08,0,0,0
pronk,4.837794E-08,0,0,0
knops,4.837604E-08,0,0,0
loric,4.82982E-08,0,0,0
myall,4.819194E-08,0,0,0
grein,4.816332E-08,0,0,0
molts,4.810306E-08,0,0,0
likin,4.807556E-08,0,0,0
cocco,4.807438E-08,0,0,0
meers,4.807274E-08,0,0,0
coopt,4.802022E-08,0,0,0
karts,4.801934E-08,0,0,0
kadai,4.80187E-08,0,0,0
porin,4.797344E-08,0,0,0
garum,4.786476E-08,0,0,0
palea,4.784432E-08,0,0,0
scows,4.782712E-08,0,0,0
varix,4.782582E-08,0,0,0
terce,4.781628E-08,0,0,0
whipt,4.781214E-08,0,0,0
semes,4.769488E-08,0,0,0
laksa,4.764958E-08,0,0,0
loden,4.762166E-08,0,0,0
commo,4.756644E-08,0,0,0
oracy,4.750926E-08,0,0,0
sexto,4.749994E-08,0,0,0
canso,4.746538E-08,0,0,0
coppy,4.745432E-08,0,0,0
tuxes,4.745078E-08,0,0,0
weals,4.739498E-08,0,0,0
vacua,4.73146E-08,0,0,0
nubby,4.730756E-08,0,0,0
nairu,4.723484E-08,0,0,0
kents,4.718804E-08,0,0,0
vivat,4.7107E-08,0,0,0
owlet,4.708558E-08,0,0,0
bosky,4.708194E-08,0,0,0
throe,4.70292E-08,0,0,0
unpin,4.70195E-08,0,0,0
bevor,4.701926E-08,0,0,0
thill,4.70088E-08,0,0,0
roosa,4.696392E-08,0,0,0
yappy,4.694828E-08,0,0,0
mimsy,4.69143E-08,0,0,0
reame,4.687638E-08,0,0,0
caeca,4.685052E-08,0,0,0
piker,4.679944E-08,0,0,0
lodes,4.676156E-08,0,0,0
lotsa,4.674218E-08,0,0,0
creds,4.67381E-08,0,0,0
benga,4.669178E-08,0,0,0
nisse,4.66846E-08,0,0,0
enzym,4.66684E-08,0,0,0
slily,4.66672E-08,0,0,0
kyles,4.666452E-08,0,0,0
pikas,4.6597E-08,0,0,0
nopal,4.659296E-08,0,0,0
baboo,4.6571E-08,0,0,0
surfs,4.655438E-08,0,0,0
skeen,4.652552E-08,0,0,0
powre,4.65214E-08,0,0,0
platy,4.650338E-08,0,0,0
dumka,4.645944E-08,0,0,0
klick,4.643468E-08,0,0,0
siles,4.641446E-08,0,0,0
deets,4.636538E-08,0,0,0
palls,4.633776E-08,0,0,0
mesne,4.633116E-08,0,0,0
rimed,4.630294E-08,0,0,0
mento,4.62977E-08,0,0,0
qanat,4.625764E-08,0,0,0
kinin,4.62228E-08,0,0,0
benni,4.62163E-08,0,0,0
